10.19.119.191 - - [06/Nov/2025:13:07:56 +0000] "GET /identity/v3/ HTTP/1.1" 200 504 "-" "curl/7.81.0"
10.19.119.191 - - [06/Nov/2025:13:08:15 +0000] "GET /identity/v3/roles?name=reader HTTP/1.1" 200 593 "-" "openstacksdk/4.7.1 keystoneauth1/5.12.0 python-requests/2.32.5 CPython/3.10.12"
10.19.119.191 - - [06/Nov/2025:13:08:15 +0000] "GET /identity/v3/users/dadc34be8cb94499947a035e7b577429 HTTP/1.1" 200 538 "-" "openstacksdk/4.7.1 keystoneauth1/5.12.0 python-requests/2.32.5 CPython/3.10.12"
10.19.119.191 - - [06/Nov/2025:13:08:15 +0000] "GET /identity/v3/projects/3f732730c27e451d9e99d3c518e4cb02 HTTP/1.1" 200 547 "-" "openstacksdk/4.7.1 keystoneauth1/5.12.0 python-requests/2.32.5 CPython/3.10.12"
10.19.119.191 - - [06/Nov/2025:13:08:15 +0000] "PUT /identity/v3/projects/3f732730c27e451d9e99d3c518e4cb02/users/dadc34be8cb94499947a035e7b577429/roles/070f400e7ee941399f903b06726d8a29 HTTP/1.1" 204 201 "-" "openstacksdk/4.7.1 keystoneauth1/5.12.0 python-requests/2.32.5 CPython/3.10.12"
10.19.119.191 - - [06/Nov/2025:13:08:15 +0000] "GET /identity HTTP/1.1" 300 579 "-" "openstacksdk/4.7.1 keystoneauth1/5.12.0 python-requests/2.32.5 CPython/3.10.12"
10.19.119.191 - - [06/Nov/2025:13:08:15 +0000] "POST /identity/v3/auth/tokens HTTP/1.1" 201 1297 "-" "openstacksdk/4.7.1 keystoneauth1/5.12.0 python-requests/2.32.5 CPython/3.10.12"
10.19.119.191 - - [06/Nov/2025:13:08:16 +0000] "GET /identity/v3/domains/default HTTP/1.1" 200 448 "-" "python-keystoneclient"
10.19.119.191 - - [06/Nov/2025:13:08:16 +0000] "POST /identity/v3/projects HTTP/1.1" 201 556 "-" "python-keystoneclient"
10.19.119.191 - - [06/Nov/2025:13:08:16 +0000] "GET /identity HTTP/1.1" 300 579 "-" "openstacksdk/4.7.1 keystoneauth1/5.12.0 python-requests/2.32.5 CPython/3.10.12"
10.19.119.191 - - [06/Nov/2025:13:08:16 +0000] "POST /identity/v3/auth/tokens HTTP/1.1" 201 1297 "-" "openstacksdk/4.7.1 keystoneauth1/5.12.0 python-requests/2.32.5 CPython/3.10.12"
10.19.119.191 - - [06/Nov/2025:13:08:16 +0000] "GET /identity/v3/roles/reader HTTP/1.1" 404 336 "-" "openstacksdk/4.7.1 keystoneauth1/5.12.0 python-requests/2.32.5 CPython/3.10.12"
10.19.119.191 - - [06/Nov/2025:13:08:16 +0000] "GET /identity/v3/roles?name=reader HTTP/1.1" 200 593 "-" "openstacksdk/4.7.1 keystoneauth1/5.12.0 python-requests/2.32.5 CPython/3.10.12"
10.19.119.191 - - [06/Nov/2025:13:08:16 +0000] "GET /identity/v3/users/dadc34be8cb94499947a035e7b577429 HTTP/1.1" 200 538 "-" "openstacksdk/4.7.1 keystoneauth1/5.12.0 python-requests/2.32.5 CPython/3.10.12"
10.19.119.191 - - [06/Nov/2025:13:08:16 +0000] "GET /identity/v3/projects/3f732730c27e451d9e99d3c518e4cb02 HTTP/1.1" 200 547 "-" "openstacksdk/4.7.1 keystoneauth1/5.12.0 python-requests/2.32.5 CPython/3.10.12"
10.19.119.191 - - [06/Nov/2025:13:08:16 +0000] "GET /identity/v3/role_assignments?role.id=070f400e7ee941399f903b06726d8a29&scope.project.id=3f732730c27e451d9e99d3c518e4cb02&user.id=dadc34be8cb94499947a035e7b577429 HTTP/1.1" 200 860 "-" "openstacksdk/4.7.1 keystoneauth1/5.12.0 python-requests/2.32.5 CPython/3.10.12"
10.19.119.191 - - [06/Nov/2025:13:08:16 +0000] "GET /identity HTTP/1.1" 300 579 "-" "openstacksdk/4.7.1 keystoneauth1/5.12.0 python-requests/2.32.5 CPython/3.10.12"
10.19.119.191 - - [06/Nov/2025:13:08:16 +0000] "POST /identity/v3/auth/tokens HTTP/1.1" 201 1297 "-" "openstacksdk/4.7.1 keystoneauth1/5.12.0 python-requests/2.32.5 CPython/3.10.12"
10.19.119.191 - - [06/Nov/2025:13:08:16 +0000] "GET /identity/v3/domains/default HTTP/1.1" 200 448 "-" "openstacksdk/4.7.1 keystoneauth1/5.12.0 python-requests/2.32.5 CPython/3.10.12"
10.19.119.191 - - [06/Nov/2025:13:08:16 +0000] "POST /identity/v3/users HTTP/1.1" 201 537 "-" "openstacksdk/4.7.1 keystoneauth1/5.12.0 python-requests/2.32.5 CPython/3.10.12"
10.19.119.191 - - [06/Nov/2025:13:08:17 +0000] "GET /identity HTTP/1.1" 300 579 "-" "openstacksdk/4.7.1 keystoneauth1/5.12.0 python-requests/2.32.5 CPython/3.10.12"
10.19.119.191 - - [06/Nov/2025:13:08:17 +0000] "POST /identity/v3/auth/tokens HTTP/1.1" 201 1297 "-" "openstacksdk/4.7.1 keystoneauth1/5.12.0 python-requests/2.32.5 CPython/3.10.12"
10.19.119.191 - - [06/Nov/2025:13:08:17 +0000] "GET /identity/v3/roles/admin HTTP/1.1" 404 335 "-" "openstacksdk/4.7.1 keystoneauth1/5.12.0 python-requests/2.32.5 CPython/3.10.12"
10.19.119.191 - - [06/Nov/2025:13:08:17 +0000] "GET /identity/v3/roles?name=admin HTTP/1.1" 200 591 "-" "openstacksdk/4.7.1 keystoneauth1/5.12.0 python-requests/2.32.5 CPython/3.10.12"
10.19.119.191 - - [06/Nov/2025:13:08:17 +0000] "GET /identity/v3/users/10d19d3dfa304cd095803a88833cddb5 HTTP/1.1" 200 532 "-" "openstacksdk/4.7.1 keystoneauth1/5.12.0 python-requests/2.32.5 CPython/3.10.12"
10.19.119.191 - - [06/Nov/2025:13:08:17 +0000] "GET /identity/v3/projects/730713c5ddf648c3a0c0bab2947b0a08 HTTP/1.1" 200 551 "-" "openstacksdk/4.7.1 keystoneauth1/5.12.0 python-requests/2.32.5 CPython/3.10.12"
10.19.119.191 - - [06/Nov/2025:13:08:18 +0000] "PUT /identity/v3/projects/730713c5ddf648c3a0c0bab2947b0a08/users/10d19d3dfa304cd095803a88833cddb5/roles/d4145915f2484e02a940d157dcc3c88c HTTP/1.1" 204 201 "-" "openstacksdk/4.7.1 keystoneauth1/5.12.0 python-requests/2.32.5 CPython/3.10.12"
10.19.119.191 - - [06/Nov/2025:13:08:18 +0000] "GET /identity HTTP/1.1" 300 579 "-" "openstacksdk/4.7.1 keystoneauth1/5.12.0 python-requests/2.32.5 CPython/3.10.12"
10.19.119.191 - - [06/Nov/2025:13:08:18 +0000] "POST /identity/v3/auth/tokens HTTP/1.1" 201 1297 "-" "openstacksdk/4.7.1 keystoneauth1/5.12.0 python-requests/2.32.5 CPython/3.10.12"
10.19.119.191 - - [06/Nov/2025:13:08:18 +0000] "GET /identity/v3/roles/anotherrole HTTP/1.1" 404 341 "-" "openstacksdk/4.7.1 keystoneauth1/5.12.0 python-requests/2.32.5 CPython/3.10.12"
10.19.119.191 - - [06/Nov/2025:13:08:18 +0000] "GET /identity/v3/roles?name=anotherrole HTTP/1.1" 200 586 "-" "openstacksdk/4.7.1 keystoneauth1/5.12.0 python-requests/2.32.5 CPython/3.10.12"
10.19.119.191 - - [06/Nov/2025:13:08:18 +0000] "GET /identity/v3/users/10d19d3dfa304cd095803a88833cddb5 HTTP/1.1" 200 532 "-" "openstacksdk/4.7.1 keystoneauth1/5.12.0 python-requests/2.32.5 CPython/3.10.12"
10.19.119.191 - - [06/Nov/2025:13:08:18 +0000] "GET /identity/v3/projects/730713c5ddf648c3a0c0bab2947b0a08 HTTP/1.1" 200 551 "-" "openstacksdk/4.7.1 keystoneauth1/5.12.0 python-requests/2.32.5 CPython/3.10.12"
10.19.119.191 - - [06/Nov/2025:13:08:18 +0000] "PUT /identity/v3/projects/730713c5ddf648c3a0c0bab2947b0a08/users/10d19d3dfa304cd095803a88833cddb5/roles/96598f2c473b4d76a055eb3b2906f705 HTTP/1.1" 204 201 "-" "openstacksdk/4.7.1 keystoneauth1/5.12.0 python-requests/2.32.5 CPython/3.10.12"
10.19.119.191 - - [06/Nov/2025:13:08:19 +0000] "GET /identity HTTP/1.1" 300 579 "-" "openstacksdk/4.7.1 keystoneauth1/5.12.0 python-requests/2.32.5 CPython/3.10.12"
10.19.119.191 - - [06/Nov/2025:13:08:19 +0000] "POST /identity/v3/auth/tokens HTTP/1.1" 201 1297 "-" "openstacksdk/4.7.1 keystoneauth1/5.12.0 python-requests/2.32.5 CPython/3.10.12"
10.19.119.191 - - [06/Nov/2025:13:08:19 +0000] "GET /identity/v3/domains/default HTTP/1.1" 200 448 "-" "openstacksdk/4.7.1 keystoneauth1/5.12.0 python-requests/2.32.5 CPython/3.10.12"
10.19.119.191 - - [06/Nov/2025:13:08:19 +0000] "POST /identity/v3/users HTTP/1.1" 201 551 "-" "openstacksdk/4.7.1 keystoneauth1/5.12.0 python-requests/2.32.5 CPython/3.10.12"
10.19.119.191 - - [06/Nov/2025:13:08:19 +0000] "GET /identity HTTP/1.1" 300 579 "-" "openstacksdk/4.7.1 keystoneauth1/5.12.0 python-requests/2.32.5 CPython/3.10.12"
10.19.119.191 - - [06/Nov/2025:13:08:19 +0000] "POST /identity/v3/auth/tokens HTTP/1.1" 201 1297 "-" "openstacksdk/4.7.1 keystoneauth1/5.12.0 python-requests/2.32.5 CPython/3.10.12"
10.19.119.191 - - [06/Nov/2025:13:08:19 +0000] "GET /identity/v3/roles/admin HTTP/1.1" 404 335 "-" "openstacksdk/4.7.1 keystoneauth1/5.12.0 python-requests/2.32.5 CPython/3.10.12"
10.19.119.191 - - [06/Nov/2025:13:08:19 +0000] "GET /identity/v3/roles?name=admin HTTP/1.1" 200 591 "-" "openstacksdk/4.7.1 keystoneauth1/5.12.0 python-requests/2.32.5 CPython/3.10.12"
10.19.119.191 - - [06/Nov/2025:13:08:19 +0000] "GET /identity/v3/users/10d19d3dfa304cd095803a88833cddb5 HTTP/1.1" 200 532 "-" "openstacksdk/4.7.1 keystoneauth1/5.12.0 python-requests/2.32.5 CPython/3.10.12"
10.19.119.191 - - [06/Nov/2025:13:08:19 +0000] "GET /identity/v3/projects/730713c5ddf648c3a0c0bab2947b0a08 HTTP/1.1" 200 551 "-" "openstacksdk/4.7.1 keystoneauth1/5.12.0 python-requests/2.32.5 CPython/3.10.12"
10.19.119.191 - - [06/Nov/2025:13:08:19 +0000] "GET /identity/v3/role_assignments?role.id=d4145915f2484e02a940d157dcc3c88c&scope.project.id=730713c5ddf648c3a0c0bab2947b0a08&user.id=10d19d3dfa304cd095803a88833cddb5 HTTP/1.1" 200 860 "-" "openstacksdk/4.7.1 keystoneauth1/5.12.0 python-requests/2.32.5 CPython/3.10.12"
10.19.119.191 - - [06/Nov/2025:13:08:20 +0000] "GET /identity HTTP/1.1" 300 579 "-" "openstacksdk/4.7.1 keystoneauth1/5.12.0 python-requests/2.32.5 CPython/3.10.12"
10.19.119.191 - - [06/Nov/2025:13:08:20 +0000] "POST /identity/v3/auth/tokens HTTP/1.1" 201 1297 "-" "openstacksdk/4.7.1 keystoneauth1/5.12.0 python-requests/2.32.5 CPython/3.10.12"
10.19.119.191 - - [06/Nov/2025:13:08:20 +0000] "GET /identity/v3/roles/anotherrole HTTP/1.1" 404 341 "-" "openstacksdk/4.7.1 keystoneauth1/5.12.0 python-requests/2.32.5 CPython/3.10.12"
10.19.119.191 - - [06/Nov/2025:13:08:20 +0000] "GET /identity/v3/roles?name=anotherrole HTTP/1.1" 200 586 "-" "openstacksdk/4.7.1 keystoneauth1/5.12.0 python-requests/2.32.5 CPython/3.10.12"
10.19.119.191 - - [06/Nov/2025:13:08:20 +0000] "GET /identity/v3/users/10d19d3dfa304cd095803a88833cddb5 HTTP/1.1" 200 532 "-" "openstacksdk/4.7.1 keystoneauth1/5.12.0 python-requests/2.32.5 CPython/3.10.12"
10.19.119.191 - - [06/Nov/2025:13:08:20 +0000] "GET /identity/v3/projects/730713c5ddf648c3a0c0bab2947b0a08 HTTP/1.1" 200 551 "-" "openstacksdk/4.7.1 keystoneauth1/5.12.0 python-requests/2.32.5 CPython/3.10.12"
10.19.119.191 - - [06/Nov/2025:13:08:20 +0000] "GET /identity/v3/role_assignments?role.id=96598f2c473b4d76a055eb3b2906f705&scope.project.id=730713c5ddf648c3a0c0bab2947b0a08&user.id=10d19d3dfa304cd095803a88833cddb5 HTTP/1.1" 200 860 "-" "openstacksdk/4.7.1 keystoneauth1/5.12.0 python-requests/2.32.5 CPython/3.10.12"
10.19.119.191 - - [06/Nov/2025:13:08:20 +0000] "GET /identity HTTP/1.1" 300 579 "-" "openstacksdk/4.7.1 keystoneauth1/5.12.0 python-requests/2.32.5 CPython/3.10.12"
10.19.119.191 - - [06/Nov/2025:13:08:20 +0000] "POST /identity/v3/auth/tokens HTTP/1.1" 201 1297 "-" "openstacksdk/4.7.1 keystoneauth1/5.12.0 python-requests/2.32.5 CPython/3.10.12"
10.19.119.191 - - [06/Nov/2025:13:08:20 +0000] "GET /identity/v3/roles/member HTTP/1.1" 404 336 "-" "openstacksdk/4.7.1 keystoneauth1/5.12.0 python-requests/2.32.5 CPython/3.10.12"
10.19.119.191 - - [06/Nov/2025:13:08:21 +0000] "GET /identity/v3/roles?name=member HTTP/1.1" 200 593 "-" "openstacksdk/4.7.1 keystoneauth1/5.12.0 python-requests/2.32.5 CPython/3.10.12"
10.19.119.191 - - [06/Nov/2025:13:08:21 +0000] "GET /identity/v3/users/f8f1ce5a5e21489594c70a9feb74286f HTTP/1.1" 200 546 "-" "openstacksdk/4.7.1 keystoneauth1/5.12.0 python-requests/2.32.5 CPython/3.10.12"
10.19.119.191 - - [06/Nov/2025:13:08:21 +0000] "GET /identity/v3/projects/730713c5ddf648c3a0c0bab2947b0a08 HTTP/1.1" 200 551 "-" "openstacksdk/4.7.1 keystoneauth1/5.12.0 python-requests/2.32.5 CPython/3.10.12"
10.19.119.191 - - [06/Nov/2025:13:08:21 +0000] "PUT /identity/v3/projects/730713c5ddf648c3a0c0bab2947b0a08/users/f8f1ce5a5e21489594c70a9feb74286f/roles/d71d73ec8d7f4d5f9f3805ca21fa3486 HTTP/1.1" 204 201 "-" "openstacksdk/4.7.1 keystoneauth1/5.12.0 python-requests/2.32.5 CPython/3.10.12"
10.19.119.191 - - [06/Nov/2025:13:08:21 +0000] "GET /identity HTTP/1.1" 300 579 "-" "openstacksdk/4.7.1 keystoneauth1/5.12.0 python-requests/2.32.5 CPython/3.10.12"
10.19.119.191 - - [06/Nov/2025:13:08:21 +0000] "POST /identity/v3/auth/tokens HTTP/1.1" 201 1297 "-" "openstacksdk/4.7.1 keystoneauth1/5.12.0 python-requests/2.32.5 CPython/3.10.12"
10.19.119.191 - - [06/Nov/2025:13:08:21 +0000] "GET /identity/v3/domains/default HTTP/1.1" 200 448 "-" "openstacksdk/4.7.1 keystoneauth1/5.12.0 python-requests/2.32.5 CPython/3.10.12"
10.19.119.191 - - [06/Nov/2025:13:08:21 +0000] "POST /identity/v3/users HTTP/1.1" 201 551 "-" "openstacksdk/4.7.1 keystoneauth1/5.12.0 python-requests/2.32.5 CPython/3.10.12"
10.19.119.191 - - [06/Nov/2025:13:08:22 +0000] "GET /identity HTTP/1.1" 300 579 "-" "openstacksdk/4.7.1 keystoneauth1/5.12.0 python-requests/2.32.5 CPython/3.10.12"
10.19.119.191 - - [06/Nov/2025:13:08:22 +0000] "POST /identity/v3/auth/tokens HTTP/1.1" 201 1297 "-" "openstacksdk/4.7.1 keystoneauth1/5.12.0 python-requests/2.32.5 CPython/3.10.12"
10.19.119.191 - - [06/Nov/2025:13:08:22 +0000] "GET /identity/v3/roles/member HTTP/1.1" 404 336 "-" "openstacksdk/4.7.1 keystoneauth1/5.12.0 python-requests/2.32.5 CPython/3.10.12"
10.19.119.191 - - [06/Nov/2025:13:08:22 +0000] "GET /identity/v3/roles?name=member HTTP/1.1" 200 593 "-" "openstacksdk/4.7.1 keystoneauth1/5.12.0 python-requests/2.32.5 CPython/3.10.12"
10.19.119.191 - - [06/Nov/2025:13:08:22 +0000] "GET /identity/v3/users/f8f1ce5a5e21489594c70a9feb74286f HTTP/1.1" 200 546 "-" "openstacksdk/4.7.1 keystoneauth1/5.12.0 python-requests/2.32.5 CPython/3.10.12"
10.19.119.191 - - [06/Nov/2025:13:08:22 +0000] "GET /identity/v3/projects/730713c5ddf648c3a0c0bab2947b0a08 HTTP/1.1" 200 551 "-" "openstacksdk/4.7.1 keystoneauth1/5.12.0 python-requests/2.32.5 CPython/3.10.12"
10.19.119.191 - - [06/Nov/2025:13:08:22 +0000] "GET /identity/v3/role_assignments?role.id=d71d73ec8d7f4d5f9f3805ca21fa3486&scope.project.id=730713c5ddf648c3a0c0bab2947b0a08&user.id=f8f1ce5a5e21489594c70a9feb74286f HTTP/1.1" 200 860 "-" "openstacksdk/4.7.1 keystoneauth1/5.12.0 python-requests/2.32.5 CPython/3.10.12"
10.19.119.191 - - [06/Nov/2025:13:08:22 +0000] "GET /identity HTTP/1.1" 300 579 "-" "openstacksdk/4.7.1 keystoneauth1/5.12.0 python-requests/2.32.5 CPython/3.10.12"
10.19.119.191 - - [06/Nov/2025:13:08:22 +0000] "POST /identity/v3/auth/tokens HTTP/1.1" 201 1297 "-" "openstacksdk/4.7.1 keystoneauth1/5.12.0 python-requests/2.32.5 CPython/3.10.12"
10.19.119.191 - - [06/Nov/2025:13:08:22 +0000] "GET /identity/v3/roles/reader HTTP/1.1" 404 336 "-" "openstacksdk/4.7.1 keystoneauth1/5.12.0 python-requests/2.32.5 CPython/3.10.12"
10.19.119.191 - - [06/Nov/2025:13:08:23 +0000] "GET /identity/v3/roles?name=reader HTTP/1.1" 200 593 "-" "openstacksdk/4.7.1 keystoneauth1/5.12.0 python-requests/2.32.5 CPython/3.10.12"
10.19.119.191 - - [06/Nov/2025:13:08:23 +0000] "GET /identity/v3/users/cd2a0b4dc4154858ac38a1aede2fac2d HTTP/1.1" 200 546 "-" "openstacksdk/4.7.1 keystoneauth1/5.12.0 python-requests/2.32.5 CPython/3.10.12"
10.19.119.191 - - [06/Nov/2025:13:08:23 +0000] "GET /identity/v3/projects/730713c5ddf648c3a0c0bab2947b0a08 HTTP/1.1" 200 551 "-" "openstacksdk/4.7.1 keystoneauth1/5.12.0 python-requests/2.32.5 CPython/3.10.12"
10.19.119.191 - - [06/Nov/2025:13:08:23 +0000] "PUT /identity/v3/projects/730713c5ddf648c3a0c0bab2947b0a08/users/cd2a0b4dc4154858ac38a1aede2fac2d/roles/070f400e7ee941399f903b06726d8a29 HTTP/1.1" 204 201 "-" "openstacksdk/4.7.1 keystoneauth1/5.12.0 python-requests/2.32.5 CPython/3.10.12"
10.19.119.191 - - [06/Nov/2025:13:08:23 +0000] "GET /identity HTTP/1.1" 300 579 "-" "openstacksdk/4.7.1 keystoneauth1/5.12.0 python-requests/2.32.5 CPython/3.10.12"
10.19.119.191 - - [06/Nov/2025:13:08:23 +0000] "POST /identity/v3/auth/tokens HTTP/1.1" 201 1297 "-" "openstacksdk/4.7.1 keystoneauth1/5.12.0 python-requests/2.32.5 CPython/3.10.12"
10.19.119.191 - - [06/Nov/2025:13:08:23 +0000] "GET /identity/v3/domains/default HTTP/1.1" 200 448 "-" "openstacksdk/4.7.1 keystoneauth1/5.12.0 python-requests/2.32.5 CPython/3.10.12"
10.19.119.191 - - [06/Nov/2025:13:08:23 +0000] "POST /identity/v3/users HTTP/1.1" 201 547 "-" "openstacksdk/4.7.1 keystoneauth1/5.12.0 python-requests/2.32.5 CPython/3.10.12"
10.19.119.191 - - [06/Nov/2025:13:08:23 +0000] "GET /identity HTTP/1.1" 300 579 "-" "openstacksdk/4.7.1 keystoneauth1/5.12.0 python-requests/2.32.5 CPython/3.10.12"
10.19.119.191 - - [06/Nov/2025:13:08:23 +0000] "POST /identity/v3/auth/tokens HTTP/1.1" 201 1297 "-" "openstacksdk/4.7.1 keystoneauth1/5.12.0 python-requests/2.32.5 CPython/3.10.12"
10.19.119.191 - - [06/Nov/2025:13:08:23 +0000] "GET /identity/v3/roles/reader HTTP/1.1" 404 336 "-" "openstacksdk/4.7.1 keystoneauth1/5.12.0 python-requests/2.32.5 CPython/3.10.12"
10.19.119.191 - - [06/Nov/2025:13:08:23 +0000] "GET /identity/v3/roles?name=reader HTTP/1.1" 200 593 "-" "openstacksdk/4.7.1 keystoneauth1/5.12.0 python-requests/2.32.5 CPython/3.10.12"
10.19.119.191 - - [06/Nov/2025:13:08:24 +0000] "GET /identity/v3/users/cd2a0b4dc4154858ac38a1aede2fac2d HTTP/1.1" 200 546 "-" "openstacksdk/4.7.1 keystoneauth1/5.12.0 python-requests/2.32.5 CPython/3.10.12"
10.19.119.191 - - [06/Nov/2025:13:08:24 +0000] "GET /identity/v3/projects/730713c5ddf648c3a0c0bab2947b0a08 HTTP/1.1" 200 551 "-" "openstacksdk/4.7.1 keystoneauth1/5.12.0 python-requests/2.32.5 CPython/3.10.12"
10.19.119.191 - - [06/Nov/2025:13:08:24 +0000] "GET /identity/v3/role_assignments?role.id=070f400e7ee941399f903b06726d8a29&scope.project.id=730713c5ddf648c3a0c0bab2947b0a08&user.id=cd2a0b4dc4154858ac38a1aede2fac2d HTTP/1.1" 200 860 "-" "openstacksdk/4.7.1 keystoneauth1/5.12.0 python-requests/2.32.5 CPython/3.10.12"
10.19.119.191 - - [06/Nov/2025:13:08:24 +0000] "GET /identity HTTP/1.1" 300 579 "-" "openstacksdk/4.7.1 keystoneauth1/5.12.0 python-requests/2.32.5 CPython/3.10.12"
10.19.119.191 - - [06/Nov/2025:13:08:24 +0000] "POST /identity/v3/auth/tokens HTTP/1.1" 201 1297 "-" "openstacksdk/4.7.1 keystoneauth1/5.12.0 python-requests/2.32.5 CPython/3.10.12"
10.19.119.191 - - [06/Nov/2025:13:08:24 +0000] "GET /identity/v3/roles/member HTTP/1.1" 404 336 "-" "openstacksdk/4.7.1 keystoneauth1/5.12.0 python-requests/2.32.5 CPython/3.10.12"
10.19.119.191 - - [06/Nov/2025:13:08:24 +0000] "GET /identity/v3/roles?name=member HTTP/1.1" 200 593 "-" "openstacksdk/4.7.1 keystoneauth1/5.12.0 python-requests/2.32.5 CPython/3.10.12"
10.19.119.191 - - [06/Nov/2025:13:08:24 +0000] "GET /identity/v3/users/61b0eeaaef3e4f11b007a78873d127aa HTTP/1.1" 200 542 "-" "openstacksdk/4.7.1 keystoneauth1/5.12.0 python-requests/2.32.5 CPython/3.10.12"
10.19.119.191 - - [06/Nov/2025:13:08:24 +0000] "GET /identity/v3/role_assignments?role.id=d71d73ec8d7f4d5f9f3805ca21fa3486&user.id=61b0eeaaef3e4f11b007a78873d127aa&scope.system=all HTTP/1.1" 200 475 "-" "openstacksdk/4.7.1 keystoneauth1/5.12.0 python-requests/2.32.5 CPython/3.10.12"
10.19.119.191 - - [06/Nov/2025:13:08:24 +0000] "GET /identity HTTP/1.1" 300 579 "-" "openstacksdk/4.7.1 keystoneauth1/5.12.0 python-requests/2.32.5 CPython/3.10.12"
10.19.119.191 - - [06/Nov/2025:13:08:24 +0000] "POST /identity/v3/auth/tokens HTTP/1.1" 201 1297 "-" "openstacksdk/4.7.1 keystoneauth1/5.12.0 python-requests/2.32.5 CPython/3.10.12"
10.19.119.191 - - [06/Nov/2025:13:08:25 +0000] "GET /identity/v3/domains/default HTTP/1.1" 200 448 "-" "openstacksdk/4.7.1 keystoneauth1/5.12.0 python-requests/2.32.5 CPython/3.10.12"
10.19.119.191 - - [06/Nov/2025:13:08:25 +0000] "POST /identity/v3/users HTTP/1.1" 201 547 "-" "openstacksdk/4.7.1 keystoneauth1/5.12.0 python-requests/2.32.5 CPython/3.10.12"
10.19.119.191 - - [06/Nov/2025:13:08:25 +0000] "GET /identity HTTP/1.1" 300 579 "-" "openstacksdk/4.7.1 keystoneauth1/5.12.0 python-requests/2.32.5 CPython/3.10.12"
10.19.119.191 - - [06/Nov/2025:13:08:25 +0000] "POST /identity/v3/auth/tokens HTTP/1.1" 201 1297 "-" "openstacksdk/4.7.1 keystoneauth1/5.12.0 python-requests/2.32.5 CPython/3.10.12"
10.19.119.191 - - [06/Nov/2025:13:08:25 +0000] "GET /identity/v3/roles/member HTTP/1.1" 404 336 "-" "openstacksdk/4.7.1 keystoneauth1/5.12.0 python-requests/2.32.5 CPython/3.10.12"
10.19.119.191 - - [06/Nov/2025:13:08:25 +0000] "GET /identity/v3/roles?name=member HTTP/1.1" 200 593 "-" "openstacksdk/4.7.1 keystoneauth1/5.12.0 python-requests/2.32.5 CPython/3.10.12"
10.19.119.191 - - [06/Nov/2025:13:08:25 +0000] "GET /identity/v3/users/61b0eeaaef3e4f11b007a78873d127aa HTTP/1.1" 200 542 "-" "openstacksdk/4.7.1 keystoneauth1/5.12.0 python-requests/2.32.5 CPython/3.10.12"
10.19.119.191 - - [06/Nov/2025:13:08:25 +0000] "PUT /identity/v3/system/users/61b0eeaaef3e4f11b007a78873d127aa/roles/d71d73ec8d7f4d5f9f3805ca21fa3486 HTTP/1.1" 204 201 "-" "openstacksdk/4.7.1 keystoneauth1/5.12.0 python-requests/2.32.5 CPython/3.10.12"
10.19.119.191 - - [06/Nov/2025:13:08:25 +0000] "GET /identity HTTP/1.1" 300 579 "-" "openstacksdk/4.7.1 keystoneauth1/5.12.0 python-requests/2.32.5 CPython/3.10.12"
10.19.119.191 - - [06/Nov/2025:13:08:25 +0000] "POST /identity/v3/auth/tokens HTTP/1.1" 201 1297 "-" "openstacksdk/4.7.1 keystoneauth1/5.12.0 python-requests/2.32.5 CPython/3.10.12"
10.19.119.191 - - [06/Nov/2025:13:08:25 +0000] "GET /identity/v3/roles/reader HTTP/1.1" 404 336 "-" "openstacksdk/4.7.1 keystoneauth1/5.12.0 python-requests/2.32.5 CPython/3.10.12"
10.19.119.191 - - [06/Nov/2025:13:08:26 +0000] "GET /identity/v3/roles?name=reader HTTP/1.1" 200 593 "-" "openstacksdk/4.7.1 keystoneauth1/5.12.0 python-requests/2.32.5 CPython/3.10.12"
10.19.119.191 - - [06/Nov/2025:13:08:26 +0000] "GET /identity/v3/users/06c0aac62a2342128635d5d2fa597550 HTTP/1.1" 200 542 "-" "openstacksdk/4.7.1 keystoneauth1/5.12.0 python-requests/2.32.5 CPython/3.10.12"
10.19.119.191 - - [06/Nov/2025:13:08:26 +0000] "GET /identity/v3/role_assignments?role.id=070f400e7ee941399f903b06726d8a29&user.id=06c0aac62a2342128635d5d2fa597550&scope.system=all HTTP/1.1" 200 475 "-" "openstacksdk/4.7.1 keystoneauth1/5.12.0 python-requests/2.32.5 CPython/3.10.12"
10.19.119.191 - - [06/Nov/2025:13:08:26 +0000] "GET /identity HTTP/1.1" 300 579 "-" "openstacksdk/4.7.1 keystoneauth1/5.12.0 python-requests/2.32.5 CPython/3.10.12"
10.19.119.191 - - [06/Nov/2025:13:08:26 +0000] "POST /identity/v3/auth/tokens HTTP/1.1" 201 1297 "-" "openstacksdk/4.7.1 keystoneauth1/5.12.0 python-requests/2.32.5 CPython/3.10.12"
10.19.119.191 - - [06/Nov/2025:13:08:26 +0000] "GET /identity/v3/domains/default HTTP/1.1" 200 448 "-" "openstacksdk/4.7.1 keystoneauth1/5.12.0 python-requests/2.32.5 CPython/3.10.12"
10.19.119.191 - - [06/Nov/2025:13:08:26 +0000] "POST /identity/v3/groups HTTP/1.1" 201 483 "-" "openstacksdk/4.7.1 keystoneauth1/5.12.0 python-requests/2.32.5 CPython/3.10.12"
10.19.119.191 - - [06/Nov/2025:13:08:26 +0000] "GET /identity HTTP/1.1" 300 579 "-" "openstacksdk/4.7.1 keystoneauth1/5.12.0 python-requests/2.32.5 CPython/3.10.12"
